dci	dcirenommer	relation	code	substances	validation		
PRILOCAINE			3507	PRILOCAÏNE (CHLORHYDRATE DE)	semiautomatique		
PRILOCAINE			3507	CHLORHYDRATE DE PRILOCAÏNE	semiautomatique		
PROCARBAZINE			4841	CHLORHYDRATE DE PROCARBAZINE	semiautomatique		
PROGUANIL			30216	CHLORHYDRATE DE PROGUANIL	semiautomatique		
PROGUANIL			30216	PROGUANIL (CHLORHYDRATE DE)	semiautomatique		
PROMETHAZINE			3595	CATIORÉSINE CARBOXYLATE DE PROMÉTHAZINE	semiautomatique		
PROMETHAZINE			5333	PROMÉTHAZINE (CHLORHYDRATE DE)	semiautomatique		
PROMETHAZINE			5333	CHLORHYDRATE DE PROMÉTHAZINE	semiautomatique		
PROPAFENONE			28459	PROPAFÉNONE (CHLORHYDRATE DE)	semiautomatique		
PROPRANOLOL			2258	CHLORHYDRATE DE PROPRANOLOL	semiautomatique		
PROPRANOLOL			2258	PROPRANOLOL (CHLORHYDRATE DE)	semiautomatique		
PRUCALOPRIDE			93564	PRUCALOPRIDE SUCCINATE	semiautomatique		
PSEUDOEPHEDRINE			2278	PSEUDOÉPHÉDRINE (CHLORHYDRATE DE)	semiautomatique		
PSEUDOEPHEDRINE			2278	CHLORHYDRATE DE PSEUDOÉPHÉDRINE	semiautomatique		
PSEUDOEPHEDRINE			43127	PSEUDOÉPHÉDRINE (SULFATE DE)	semiautomatique		
PSEUDOEPHEDRINE			43127	SULFATE DE PSEUDOÉPHÉDRINE	semiautomatique		
PYRIDOSTIGMINE			2283	PYRIDOSTIGMINE (BROMURE DE)	semiautomatique		
PYRIDOSTIGMINE			2283	BROMURE DE PYRIDOSTIGMINE	semiautomatique		
QUETIAPINE			38607	FUMARATE DE QUÉTIAPINE	semiautomatique		
QUETIAPINE			38607	QUÉTIAPINE (HÉMIFUMARATE DE)	semiautomatique		
QUINAGOLIDE			64091	CHLORHYDRATE DE QUINAGOLIDE	semiautomatique		
QUINAPRIL			87533	QUINAPRIL BASE	semiautomatique		
QUINAPRIL			8736	CHLORHYDRATE DE QUINAPRIL	semiautomatique		
QUINAPRIL			8736	QUINAPRIL (CHLORHYDRATE DE)	semiautomatique		
QUINIDINE			2267	QUINIDINE (BISULFATE DE)	semiautomatique		
QUINIDINE			23106	QUINIDINE (GLUCONATE DE)	semiautomatique		
QUINIDINE			3516	QUINIDINE (POLYGALACTURONATE DE)	semiautomatique		
QUINIDINE			26004	QUINIDINE (CHLORHYDRATE DE)	semiautomatique		
QUINIDINE			4029	SULFATE DE QUINIDINE DIHYDRATÉ	semiautomatique		
QUINIDINE			4029	QUINIDINE (SULFATE DE)	semiautomatique		
QUINIDINE			4029	SULFATE DE QUINIDINE	semiautomatique		
QUINIDINE			5138	QUINIDINE (ARABINOGALACTANE SULFATE DE)	semiautomatique		
QUININE			4027	QUININE (FORMIATE DE)	semiautomatique		
QUININE			41851	BISULFATE DE QUININE ANHYDRE	semiautomatique		
QUININE			5140	GLUCONATE DE QUININE	semiautomatique		
QUININE			5139	QUININE (BENZOATE DE)	semiautomatique		
QUININE			618	CHLORHYDRATE DE QUININE	semiautomatique		
QUININE			619	SULFATE DE QUININE	semiautomatique		
QUININE			69335	QUININE (BISULFATE DE) HEPTAHYDRATÉ	semiautomatique		
QUININE			85436	QUININE (FORMIATE DE) MONOHYDRATÉ	semiautomatique		
QUINUPRISTINE			42661	QUINUPRISTINE BASE	semiautomatique		
QUINUPRISTINE			48541	MÉSILATE DE QUINUPRISTINE	semiautomatique		
RABEPRAZOLE			33342	RABÉPRAZOLE SODIQUE MONOHYDRATÉ	semiautomatique		
RABEPRAZOLE			73953	RABÉPRAZOLE SODIQUE	semiautomatique		
RALTEGRAVIR			73622	RALTÉGRAVIR POTASSIQUE	semiautomatique		
RANITIDINE			25783	CHLORHYDRATE DE RANITIDINE	semiautomatique		
RANITIDINE			25783	RANITIDINE (CHLORHYDRATE DE)	semiautomatique		
RASAGILINE			48147	MÉSILATE DE RASAGILINE	semiautomatique		
REGLISSE			243	RÉGLISSE (EXTRAIT DE) (SEC)	semiautomatique		
REGLISSE			243	REGLISSE (RACINE DE) (EXTRAIT SEC DE)	semiautomatique		
REGLISSE			206	RACINE DE REGLISSE	semiautomatique		
REGLISSE			5236	REGLISSE (EXTRAIT BRUT DE)	semiautomatique		
REGLISSE			84683	REGLISSE (RACINE DE) (EXTRAIT FLUIDE DE)	semiautomatique		
REGORAFENIB			77850	RÉGORAFÉNIB MONOHYDRATÉ	semiautomatique		
REMIFENTANIL			20668	CHLORHYDRATE DE RÉMIFENTANIL	semiautomatique		
REVIPARINE			99948	REVIPARINE SODIQUE 	semiautomatique		
RHUBARBE			865	RHUBARBE (POUDRE DE)	semiautomatique		
RHUBARBE			73376	RHUBARBE (RACINE DE) (EXTRAIT SEC DE)	semiautomatique		
RICIN			4324	HUILE DE RICIN	semiautomatique		
RICIN			4324	RICIN (HUILE DE)	semiautomatique		
RICINUS COMMUNIS	ricin		4324	HUILE DE RICIN	manuelle		
RICINUS COMMUNIS	ricin		4324	RICIN (HUILE DE)	manuelle		
RICINUS COMMUNIS			21200	JUNIPERUS COMMUNIS POUR PRÉPARATIONS HOMÉOPATHIQUES	semiautomatique		
RIFAMPICINE			22748	RIFAMPICINE SODIQUE	semiautomatique		
RILMENIDINE			2633	DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE	semiautomatique		
RILMENIDINE			2633	RILMÉNIDINE (DIHYDROGÉNOPHOSPHATE DE)	semiautomatique		
RILPIVIRINE			94011	CHLORHYDRATE DE RILPIVIRINE	semiautomatique		
RILPIVIRINE			94011	RILPIVIRINE (CHLORHYDRATE DE)	semiautomatique		
RITODRINE			3347	CHLORHYDRATE DE RITODRINE	semiautomatique		
RITODRINE			3347	RITODRINE (CHLORHYDRATE DE)	semiautomatique		
RIVASTIGMINE			55512	RIVASTIGMINE (HYDROGÉNOTARTRATE DE)	semiautomatique		
RIVASTIGMINE			55512	HYDROGÉNOTARTRATE DE RIVASTIGMINE	semiautomatique		
RIZATRIPTAN			66038	BENZOATE DE RIZATRIPTAN	semiautomatique		
ROCURONIUM			16496	BROMURE DE ROCURONIUM	semiautomatique		
ROCURONIUM			16496	ROCURONIUM (BROMURE DE)	semiautomatique		
ROPINIROLE			35876	CHLORHYDRATE DE ROPINIROLE	semiautomatique		
ROPINIROLE			35876	ROPINIROLE (CHLORHYDRATE DE)	semiautomatique		
ROSIGLITAZONE			62135	MALÉATE DE ROSIGLITAZONE	semiautomatique		
ROSIGLITAZONE			62135	ROSIGLITAZONE (MALÉATE DE)	semiautomatique		
ROSUVASTATINE			26727	ROSUVASTATINE CALCIQUE	semiautomatique		
ROSUVASTATINE			18244	ROSUVASTATINE ZINCIQUE	semiautomatique		
ROTAVIRUS			20262	ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE TYPE G1 (VIVANT) 	semiautomatique		
ROTAVIRUS			99567	ROTAVIRUS HUMAIN (SOUCHE RIX4414) (VIVANT, ATTÉNUÉ) 	semiautomatique		
ROTAVIRUS			46263	ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE TYPE G3 (VIVANT) 	semiautomatique		
ROTAVIRUS			36354	ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE TYPE G2 (VIVANT) 	semiautomatique		
ROTAVIRUS			57655	ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE TYPE G4 (VIVANT) 	semiautomatique		
ROTAVIRUS			90361	ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE TYPE P1A[8] (VIVANT) 	semiautomatique		
ROXATIDINE			29777	ROXATIDINE (ACETATE DE)	semiautomatique		
ROXATIDINE			43251	XARCIN	semiautomatique		
ROXATIDINE			43251	ROXATIDINE (ACETATE DE) (CHLORHYDRATE DE)	semiautomatique		
RUPATADINE			36083	FUMARATE DE RUPATADINE	semiautomatique		
RUXOLITINIB			38893	PHOSPHATE DE RUXOLITINIB	semiautomatique		
SALBUTAMOL			3559	SULFATE DE SALBUTAMOL	semiautomatique		
SALBUTAMOL			3559	SALBUTAMOL (SULFATE DE)	semiautomatique		
SALMETEROL			93351	SALMÉTÉROL OXNAFOATE	semiautomatique		
SALMETEROL			93351	XINAFOATE DE SALMÉTÉROL	semiautomatique		
SALMETEROL			93351	SALMÉTÉROL (XINAFOATE DE)	semiautomatique		
SAPROPTERINE			90563	DICHLORHYDRATE DE SAPROPTÉRINE	semiautomatique		
SAQUINAVIR			94741	SAQUINAVIR (MÉSILATE DE)	semiautomatique		
SAXAGLIPTINE			45154	CHLORHYDRATE DE SAXAGLIPTINE	semiautomatique		
SCOPOLAMINE			25938	SCOPOLAMINE N-OXYDE BASE	semiautomatique		
SCOPOLAMINE			3068	BUTYLBROMURE DE SCOPOLAMINE	semiautomatique		
SCOPOLAMINE			3068	BUTYLSCOPOLAMINE (BROMURE DE)	semiautomatique		
SCOPOLAMINE			5551	BROMHYDRATE DE SCOPOLAMINE	semiautomatique		
SCOPOLAMINE			753	SCOPOLAMINE N-OXYDE (BROMHYDRATE DE)	semiautomatique		
SELEGILINE			16245	SÉLÉGILINE BASE	semiautomatique		
SELEGILINE			60921	CHLORHYDRATE DE SÉLÉGILINE	semiautomatique		
SELEGILINE			60921	SÉLÉGILINE (CHLORHYDRATE DE)	semiautomatique		
SENE			213	SÉNÉ (FEUILLE DE)	semiautomatique		
SENE			213	FEUILLE DE SÉNÉ	semiautomatique		
SENE			183	SÉNÉ (FEUILLE DE) (POUDRE DE)	semiautomatique		
SENE			52488	EXTRAIT SEC TITRÉ DE FEUILLE DE SÉNÉ	semiautomatique		
SENE			97684	SÉNÉ (EXTRAIT SEC DE)	semiautomatique		
SENE			52488	SÉNÉ (FEUILLE DE), EXTRAIT SEC TITRÉ DE	semiautomatique		
SENE			54660	SÉNÉ (FEUILLE DE) (EXTRAIT SEC DE)	semiautomatique		
SENE			75398	SENE (FEUILLE DE) (EXTRAIT FLUIDE DE)	semiautomatique		
SENE			8970	SÉNÉ (FRUIT DE) (POUDRE DE)	semiautomatique		
SENE			8970	SENE (FOLLICULE DE) (POUDRE DE)	semiautomatique		
SENE DE KHARTOUM			86396	SENE DE KHARTOUM OU D'ALEXANDRIE (FRUIT DE) (EXTRAIT SEC DE)	semiautomatique		
SENE DE KHARTOUM			183	SÉNÉ (FEUILLE DE) (POUDRE DE)	semiautomatique		
SENE DE KHARTOUM			97684	SÉNÉ (EXTRAIT SEC DE)	semiautomatique		
SENE DE KHARTOUM			8970	SENE (FOLLICULE DE) (POUDRE DE)	semiautomatique		
SENE DE KHARTOUM			52488	EXTRAIT SEC TITRÉ DE FEUILLE DE SÉNÉ	semiautomatique		
SENE DE KHARTOUM			52488	SÉNÉ (FEUILLE DE), EXTRAIT SEC TITRÉ DE	semiautomatique		
SENE DE KHARTOUM			54660	SÉNÉ (FEUILLE DE) (EXTRAIT SEC DE)	semiautomatique		
SENE DE KHARTOUM			8970	SÉNÉ (FRUIT DE) (POUDRE DE)	semiautomatique		
SENE DE KHARTOUM			75398	SENE (FEUILLE DE) (EXTRAIT FLUIDE DE)	semiautomatique		
SENE DE L'INDE			78303	SÉNÉ DE L'INDE OU DE TINNEVELLY (FRUIT DE)	semiautomatique		
SENE DE L'INDE			183	SÉNÉ (FEUILLE DE) (POUDRE DE)	semiautomatique		
SENE DE L'INDE			52488	EXTRAIT SEC TITRÉ DE FEUILLE DE SÉNÉ	semiautomatique		
SENE DE L'INDE			67389	SÉNÉ DE L'INDE (FEUILLE DE) (EXTRAIT SEC DE)	semiautomatique		
SENE DE L'INDE			52488	SÉNÉ (FEUILLE DE), EXTRAIT SEC TITRÉ DE	semiautomatique		
SENE DE L'INDE			91952	SÉNÉ DE L'INDE OU DE TINNEVELY (FRUIT DE) (EXTRAIT SEC DE)	semiautomatique		
SENE DE L'INDE			8970	SÉNÉ (FRUIT DE) (POUDRE DE)	semiautomatique		
SENE DE L'INDE			8970	SENE (FOLLICULE DE) (POUDRE DE)	semiautomatique		
SENE DE L'INDE			97684	SÉNÉ (EXTRAIT SEC DE)	semiautomatique		
SERTRALINE			97603	CHLORHYDRATE DE SERTRALINE	semiautomatique		
SEVELAMER			76741	SÉVÉLAMER BASE	semiautomatique		
SEVELAMER			55721	SÉVÉLAMER (CARBONATE DE)	semiautomatique		
SEVELAMER			44677	CHLORHYDRATE DE SÉVÉLAMER	semiautomatique		
SEVELAMER			55721	CARBONATE DE SÉVÉLAMER	semiautomatique		
SIBUTRAMINE			71919	SIBUTRAMINE BASE	semiautomatique		
SIBUTRAMINE			38065	CHLORHYDRATE DE SIBUTRAMINE MONOHYDRATÉ	semiautomatique		
SILDENAFIL			34251	SILDÉNAFIL (CITRATE DE)	semiautomatique		
SILDENAFIL			34251	CITRATE DE SILDÉNAFIL	semiautomatique		
SIMEPREVIR			49272	SIMÉPRÉVIR SODIQUE	semiautomatique		
SITAGLIPTINE			21050	SITAGLIPTINE (PHOSPHATE DE) MONOHYDRATÉ	semiautomatique		
SITAGLIPTINE			21050	PHOSPHATE DE SITAGLIPTINE MONOHYDRATÉ	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			4652	SODIUM (AUROTHIOPROPANOLSULFONATE DE)	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			4652	AUROTHIOPROPANOLSULFONATE DE SODIUM	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			4549	HYDROXYDE DE SODIUM	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			4549	SODIUM (HYDROXYDE DE)	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (AUROTHIOPROPANOLSULFONATE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (BICARBONATE DE)			899	SODIUM (BICARBONATE DE)	semiautomatique		
SODIUM (BICARBONATE DE)			899	BICARBONATE DE SODIUM	semiautomatique		
SODIUM (BICARBONATE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (BICARBONATE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (BICARBONATE DE)			4468	BICARBONATE DE POTASSIUM	semiautomatique		
SODIUM (BICARBONATE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (BICARBONATE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (BICARBONATE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (BICARBONATE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (BICARBONATE DE)			4468	POTASSIUM (BICARBONATE DE)	semiautomatique		
SODIUM (CHLORURE DE)			901	SODIUM (CHLORURE DE)	semiautomatique		
SODIUM (CHLORURE DE)			901	CHLORURE DE SODIUM	semiautomatique		
SODIUM (CHLORURE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (CHLORURE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (CHLORURE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (CHLORURE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (CHLORURE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (CHLORURE DE)			72843	SOLUTION AQUEUSE D'HYPOCHLORITE DE SODIUM ET DE CHLORURE DE SODIUM	semiautomatique		
SODIUM (CHLORURE DE)			4549	HYDROXYDE DE SODIUM	semiautomatique		
SODIUM (CHLORURE DE)			4549	SODIUM (HYDROXYDE DE)	semiautomatique		
SODIUM (CHLORURE DE)			95375	GLYCÉROPHOSPHATE DE SODIUM PENTAHYDRATÉ	semiautomatique		
SODIUM (CHLORURE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (CHLORURE DE)			95375	SODIUM (GLYCÉROPHOSPHATE DE) PENTAHYDRATÉ	semiautomatique		
SODIUM (CITRATE DE)			4155	SODIUM (CITRATE DE)	semiautomatique		
SODIUM (CITRATE DE)			4155	CITRATE DE SODIUM	semiautomatique		
SODIUM (CITRATE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (CITRATE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (CITRATE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (CITRATE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (CITRATE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (CITRATE DE)			50340	CITRATE DE SODIUM ACIDE	semiautomatique		
SODIUM (CITRATE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (CITRATE DIACIDE DE)			633	SODIUM (CITRATE DIACIDE DE)	semiautomatique		
SODIUM (CITRATE DIACIDE DE)			633	CITRATE MONOSODIQUE ANHYDRE	semiautomatique		
SODIUM (CITRATE DIACIDE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (CITRATE DIACIDE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (CITRATE DIACIDE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (CITRATE DIACIDE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (CITRATE DIACIDE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (CITRATE DIACIDE DE)			50340	CITRATE DE SODIUM ACIDE	semiautomatique		
SODIUM (CITRATE DIACIDE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (DOCUSATE DE)			3063	SODIUM (DOCUSATE DE)	semiautomatique		
SODIUM (DOCUSATE DE)			3063	DIOCTYL-SULFOSUCCINATE-SODIQUE	semiautomatique		
SODIUM (DOCUSATE DE)			3063	DOCUSATE DE SODIUM	semiautomatique		
SODIUM (DOCUSATE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (DOCUSATE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (DOCUSATE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (DOCUSATE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (DOCUSATE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (DOCUSATE DE)			4549	HYDROXYDE DE SODIUM	semiautomatique		
SODIUM (DOCUSATE DE)			4549	SODIUM (HYDROXYDE DE)	semiautomatique		
SODIUM (DOCUSATE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			801	SODIUM (NITROPRUSSIATE DE)	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			4549	HYDROXYDE DE SODIUM	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			4549	SODIUM (HYDROXYDE DE)	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			95375	GLYCÉROPHOSPHATE DE SODIUM PENTAHYDRATÉ	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (NITROPRUSSIATE DE)			95375	SODIUM (GLYCÉROPHOSPHATE DE) PENTAHYDRATÉ	semiautomatique		
SODIUM (OXYBATE DE)			10876	HYDROXY-4-BUTYRATE DE SODIUM	semiautomatique		
SODIUM (OXYBATE DE)			10876	SODIUM (OXYBATE DE)	semiautomatique		
SODIUM (OXYBATE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (OXYBATE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (OXYBATE DE)			4549	SODIUM (HYDROXYDE DE)	semiautomatique		
SODIUM (OXYBATE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (OXYBATE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (OXYBATE DE)			4549	HYDROXYDE DE SODIUM	semiautomatique		
SODIUM (OXYBATE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (OXYBATE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (OXYBATE DE)			95375	GLYCÉROPHOSPHATE DE SODIUM PENTAHYDRATÉ	semiautomatique		
SODIUM (OXYBATE DE)			95375	SODIUM (GLYCÉROPHOSPHATE DE) PENTAHYDRATÉ	semiautomatique		
SODIUM (PICOSULFATE DE)			47933	PICOSULFATE DE SODIUM	semiautomatique		
SODIUM (PICOSULFATE DE)			47933	SODIUM (PICOSULFATE DE)	semiautomatique		
SODIUM (PICOSULFATE DE)			4549	HYDROXYDE DE SODIUM	semiautomatique		
SODIUM (PICOSULFATE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (PICOSULFATE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (PICOSULFATE DE)			4549	SODIUM (HYDROXYDE DE)	semiautomatique		
SODIUM (PICOSULFATE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (PICOSULFATE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (PICOSULFATE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (PICOSULFATE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (RICINOLEATE DE)			14830	SODIUM (RICINOLÉATE DE)	semiautomatique		
SODIUM (RICINOLEATE DE)			5558	TÉTRADÉCYL SULFATE DE SODIUM	semiautomatique		
SODIUM (RICINOLEATE DE)			32947	SODIUM (CITICOLINE DE)	semiautomatique		
SODIUM (RICINOLEATE DE)			3048	PHÉNYLBUTYRATE DE SODIUM	semiautomatique		
SODIUM (RICINOLEATE DE)			3048	SODIUM (PHÉNYLBUTYRATE DE)	semiautomatique		
SODIUM (RICINOLEATE DE)			473	SODIUM (CROMOGLICATE DE)	semiautomatique		
SODIUM (RICINOLEATE DE)			4549	HYDROXYDE DE SODIUM	semiautomatique		
SODIUM (RICINOLEATE DE)			4549	SODIUM (HYDROXYDE DE)	semiautomatique		
SODIUM (RICINOLEATE DE)			95375	GLYCÉROPHOSPHATE DE SODIUM PENTAHYDRATÉ	semiautomatique		
SODIUM (RICINOLEATE DE)			473	CROMOGLICATE DE SODIUM	semiautomatique		
SODIUM (RICINOLEATE DE)			95375	SODIUM (GLYCÉROPHOSPHATE DE) PENTAHYDRATÉ	semiautomatique		
SOLIFENACINE			32050	SUCCINATE DE SOLIFÉNACINE	semiautomatique		
SORAFENIB			27352	TOSILATE DE SORAFÉNIB	semiautomatique		
SORBITOL			1436	SORBITOL À 70 POUR CENT (NON CRISTALLISABLE)	semiautomatique		
SORBITOL			18343	SORBITOL À 70 POUR CENT CRISTALLISABLE	semiautomatique		
SORBITOL			18343	SORBITOL LIQUIDE (CRISTALLISABLE)	semiautomatique		
SOTALOL			970	CHLORHYDRATE DE SOTALOL	semiautomatique		
SOTALOL			970	SOTALOL (CHLORHYDRATE DE)	semiautomatique		
SPECTINOMYCINE			973	SPECTINOMYCINE (DICHLORHYDRATE DE)	semiautomatique		
SPIRAMYCINE			335	SPIRAMYCINE (ADIPATE DE)	semiautomatique		
SPIRAPRIL			9264	SPIRAPRIL (CHLORHYDRATE DE)	semiautomatique		
STREPTOMYCINE			38447	STREPTOMYCINE BASE	semiautomatique		
STREPTOMYCINE			4068	SULFATE DE STREPTOMYCINE	semiautomatique		
STREPTOMYCINE			4068	STREPTOMYCINE (SULFATE DE)	semiautomatique		
STRONTIUM			41489	RANÉLATE DE STRONTIUM ANHYDRE	semiautomatique		
STRONTIUM			67089	STRONTIUM [89 SR] (CHLORURE DE)	semiautomatique		
STRONTIUM			99546	RANÉLATE DE STRONTIUM NONAHYDRATÉ	semiautomatique		
SUCCINYLCHOLINE	suxamethonium		4651	IODURE DE SUXAMETHONIUM	semiautomatique		
SUCCINYLCHOLINE	suxamethonium		4653	CHLORURE DE SUXAMÉTHONIUM	manuelle		
SUFENTANIL			48856	SUFENTANIL (CITRATE DE)	semiautomatique		
SUFENTANIL			48856	CITRATE DE SUFENTANIL	semiautomatique		
SULFACETAMIDE			4584	SULFACÉTAMIDE SODIQUE	semiautomatique		
SULFADIAZINE			617	SULFADIAZINE ARGENTIQUE	semiautomatique		
SULFAGUANIDINE			27539	SULFAGUANIDINE HYDRATÉE	semiautomatique		
SULTOPRIDE			89853	SULTOPRIDE BASE	semiautomatique		
SULTOPRIDE			646	SULTOPRIDE (CHLORHYDRATE DE)	semiautomatique		
SULTOPRIDE			646	CHLORHYDRATE DE SULTOPRIDE	semiautomatique		
SUMATRIPTAN			15562	SUMATRIPTAN (SUCCINATE DE)	semiautomatique		
SUMATRIPTAN			15562	SUCCINATE DE SUMATRIPTAN	semiautomatique		
SUNITINIB			41239	MALATE DE SUNITINIB	semiautomatique		
SUXAMETHONIUM			4653	CHLORURE DE SUXAMÉTHONIUM	semiautomatique		
SUXAMETHONIUM			4651	IODURE DE SUXAMETHONIUM	semiautomatique		
SYNEPHRINE			5181	SYNÉPHRINE (TARTRATE DE)	semiautomatique		
SYNEPHRINE			5162	SYNEPHRINE (CHLORHYDRATE DE)	semiautomatique		
TACROLIMUS			98322	TACROLIMUS MONOHYDRATÉ	semiautomatique		
TAMOXIFENE			126	CITRATE DE TAMOXIFÈNE	semiautomatique		
TAMOXIFENE			126	TAMOXIFÈNE (CITRATE DE)	semiautomatique		
TAMSULOSINE			66494	CHLORHYDRATE DE TAMSULOSINE	semiautomatique		
TAMSULOSINE			66494	TAMSULOSINE (CHLORHYDRATE DE)	semiautomatique		
TAPENTADOL			24583	CHLORHYDRATE DE TAPENTADOL	semiautomatique		
TENOFOVIR DISOPROXIL			89901	TÉNOFOVIR DISOPROXIL (FUMARATE DE)	semiautomatique		
TENOFOVIR DISOPROXIL			89901	FUMARATE DE TÉNOFOVIR DISOPROXIL	semiautomatique		
TERAZOSINE			53913	TÉRAZOSINE BASE	semiautomatique		
TERAZOSINE			60254	TÉRAZOSINE (CHLORHYDRATE DE) DIHYDRATÉ	semiautomatique		
TERAZOSINE			60254	CHLORHYDRATE DE TÉRAZOSINE DIHYDRATÉ	semiautomatique		
TERBINAFINE			32925	TERBINAFINE (CHLORHYDRATE DE)	semiautomatique		
TERBINAFINE			32925	CHLORHYDRATE DE TERBINAFINE	semiautomatique		
TERBUTALINE			4857	TERBUTALINE (SULFATE DE)	semiautomatique		
