CUI	code	termino	libmatch	score	synonyme_atome	libDB	libDBprefere	lib_atome	lib_CUI	manu
C0031979	DB06851	drugbank	n pyridin 3 ylmethyl aniline	0.6398529	pyrimidine, 2-(4-(1,3-benzodioxol-5-ylmethyl)-1-piperazinyl)-	n-(pyridin-3-ylmethyl)aniline	N-(pyridin-3-ylmethyl)aniline	piribedil	Piribedil	0
C0011710	DB00596	drugbank	21 chloro diflorasone	0.6387691	21 hydroxyprogesterone	21-chloro diflorasone	Ulobetasol	Desoxycortone	Deoxycorticosterone	0
C2725260	DB07208	drugbank	8e 10s 12z 10 hydroxy 6 oxooctadeca 8 12 dienoic acid	0.62585914	(10s)-10-hydroxy-10,11-dihydro-5h-dibenzo(b,f)azepin-5-carboxamide	(8e,10s,12z)-10-hydroxy-6-oxooctadeca-8,12-dienoic acid	(8E,10S,12Z)-10-hydroxy-6-oxooctadeca-8,12-dienoic acid	eslicarbazepine	eslicarbazepine	0
C0051247	DB02014	drugbank	5 2 fluoro 5 3 3 hydroxy 2 methoxycarbonyl phenoxy propenyl phenyl isoxazole 3 carboxylic acid	0.6183183	2-(4-((2-methyl-2-propenyl)amino)phenyl)propionic acid	5-{2-fluoro-5-[3-(3-hydroxy-2-methoxycarbonyl-phenoxy)-propenyl]-phenyl}-isoxazole-3-carboxylic acid	Compound 9	alminoprofen	alminoprofen	0
C0055775	DB08722	drugbank	5 7 6 chloro 4 5 hydro 4 methyl 2 oxazolyl phenoxy heptyl 3 methyl isoxazole	0.6178384	propanoic acid, 2-(4-(2,2-dichlorocyclopropyl)phenoxy)-2-methyl-	5-(7-(6-chloro-4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	5-(7-(6-chloro-4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	ciprofibrate	ciprofibrate	0
C0244718	DB02768	drugbank	tert butyloxycarbonyl group	0.6169542	perindopril tert-butylamine	tert-butyloxycarbonyl group	Tert-Butyloxycarbonyl Group	Perindopril tert-butylamine	Perindopril Erbumine	0
C0244718	DB01958	drugbank	5 4 tert butylphenylsulfanyl 2 4 quinazolinediamine	0.6169542	perindopril tert-butylamine	5-[4-tert-butylphenylsulfanyl]-2,4-quinazolinediamine	5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine	Perindopril tert-butylamine	Perindopril Erbumine	0
C0076341	DB02118	drugbank	6r 4 benzyl 6 1 methyl 2 2 dioxido 1 3 dihydro 2 1 benzisothiazol 5 yl morpholin 3 one	0.6159763	7-chloro-5-(1-cyclohexen-1- yl)-1,3-dihydro-1-methyl-2h-1,4-benzodiazepin-2-one	(6r)-4-benzyl-6-(1-methyl-2,2-dioxido-1,3-dihydro-2,1-benzisothiazol-5-yl)morpholin-3-one	CP-271485	tetrazepam	tetrazepam	0
C0042674	DB08261	drugbank	2 hydroxy 7 methoxy 5 methyl naphthalene 1 carboxylic acid meso 2 5 dihydroxy cyclopent 3 enyl ester	0.6144031	eburnamenine-14-carboxylic acid, 14,15-dihydro-14-hydroxy-, methyl ester, (3alpha,14beta,16alpha)-	2-hydroxy-7-methoxy-5-methyl-naphthalene-1-carboxylic acid meso-2,5-dihydroxy-cyclopent-3-enyl ester	2-hydroxy-7-methoxy-5-methyl-naphthalene-1-carboxylic acid meso-2,5-dihydroxy-cyclopent-3-enyl ester	Vincamine	Vincamine	0
C0771461	DB01148	drugbank	beta piperidinoethyl 3 methylflavone 8 carboxylate	0.61423457	2-piperidinoethyl bicyclohexan-1-carboxylat	beta-piperidinoethyl 3-methylflavone-8-carboxylate	Flavoxate	DIHEXYVERINE	DIHEXYVERINE	0
C0043355	DB02069	drugbank	n 2 flouro benzyl 4 sulfamoyl benzamide	0.61336136	4-chloro-5-sulfamoyl-2',6'-salicyloxylidide	n-(2-flouro-benzyl)-4-sulfamoyl-benzamide	N-(2-Flouro-Benzyl)-4-Sulfamoyl-Benzamide	Xipamide	Xipamide	0
C0043355	DB03844	drugbank	n 2 6 diflouro benzyl 4 sulfamoyl benzamide	0.61336136	4-chloro-5-sulfamoyl-2',6'-salicyloxylidide	n-(2,6-diflouro-benzyl)-4-sulfamoyl-benzamide	N-(2,6-Diflouro-Benzyl)-4-Sulfamoyl-Benzamide	Xipamide	Xipamide	0
C0043355	DB02610	drugbank	n 2 3 4 5 6 pentaflouro benzyl 4 sulfamoyl benzamide	0.61336136	4-chloro-5-sulfamoyl-2',6'-salicyloxylidide	n-(2,3,4,5,6-pentaflouro-benzyl)-4-sulfamoyl-benzamide	N-(2,3,4,5,6-Pentaflouro-Benzyl)-4-Sulfamoyl-Benzamide	Xipamide	Xipamide	0
C0051247	DB08001	drugbank	5 3 3 3 hydroxy 2 methoxycarbonyl phenoxy propenyl phenyl 4 hydroxymethyl isoxazole 3 carboxylic acid	0.60964125	2-(4-((2-methyl-2-propenyl)amino)phenyl)propionic acid	5-(3-{3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]propenyl}phenyl)-4-(hydroxymethyl)isoxazole-3-carboxylic acid	5-(3-{3-[3-HYDROXY-2-(METHOXYCARBONYL)PHENOXY]PROPENYL}PHENYL)-4-(HYDROXYMETHYL)ISOXAZOLE-3-CARBOXYLIC ACID	alminoprofen	alminoprofen	0
C0124008	DB08464	drugbank	methyl 3 chloro 2 3 2 5 dihydroxy 4 methoxyphenyl amino 3 oxopropyl 4 6 dihydroxybenzoate	0.6075246	d-streptamine, o-6-amino-6-deoxy-alpha-d-glucopyranosyl-(1-4)-o-(3-deoxy-4-c-methyl-3-(methylamino)-beta-l-arabinopyranosyl-(1-6))-n1-(3-amino-2-hydroxy-1-oxopropyl)-2-deoxy-, (s)-	methyl 3-chloro-2-{3-[(2,5-dihydroxy-4-methoxyphenyl)amino]-3-oxopropyl}-4,6-dihydroxybenzoate	METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE	isepamicin	isepamicin	0
C0076383	DB01237	drugbank	beta dimethylaminoethyl p bromobenzhydryl ether	0.59761035	2-((2-dimethylaminoethyl)-3-thenylamino)pyridine	beta-dimethylaminoethyl p-bromobenzhydryl ether	Bromodiphenhydramine	thenyldiamine	thenyldiamine	0
C0076383	DB01173	drugbank	beta dimethylaminoethyl 2 methylbenzhydryl ether	0.59761035	2-((2-dimethylaminoethyl)-3-thenylamino)pyridine	beta-dimethylaminoethyl 2-methylbenzhydryl ether	Orphenadrine	thenyldiamine	thenyldiamine	0
C0051500	DB08719	drugbank	5 5 6 chloro 4 4 5 dihydro 2 oxazolyl phenoxy pentyl 3 methyl isoxazole	0.5894119	6-chloro-3,4-dihydro-3-((2-propenylthio)methyl)-2h-1,2,4-benzothiadiazine-7-sulfonamide	5-(5-(6-chloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)pentyl)-3-methyl isoxazole	5-(5-(6-CHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE	altizide	althiazide	0
C0050403	DB03624	drugbank	7 carboxyamino 8 amino nonanoic acid	0.5890625	2-((2,6-dichlorophenyl)amino)phenylacetoxyacetic acid	7-(carboxyamino)-8-amino-nonanoic acid	7-(Carboxyamino)-8-Amino-Nonanoic Acid	aceclofenac	aceclofenac	0
C0050403	DB00168	drugbank	3 amino n methoxycarbonylphenethyl succinamic acid	0.5890625	2-((2,6-dichlorophenyl)amino)phenylacetoxyacetic acid	3-amino-n-(α-methoxycarbonylphenethyl) succinamic acid	Aspartame	aceclofenac	aceclofenac	0
C0025397	DB06742	drugbank	4 2 amino 3 5 dibromo benzylamino cyclohexanol	0.58712715	2,7-dibromo-4-hydroxymercurifluoresceine disodium salt	4-(2-amino-3,5-dibromo-benzylamino)-cyclohexanol	Ambroxol	Merbromine	Merbromin	0
C0031432	DB02259	drugbank	3 3 5 dibromo 4 hydroxy benzoyl 2 ethyl benzofuran 6 sulfonic acid 4 sulfamoyl phenyl amide	0.5843375	4-piperidinecarboxylic acid, 1-(3-hydroxy-3-phenylpropyl)-4-phenyl-, ethyl ester	3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid (4-sulfamoyl-phenyl)-amide	3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid (4-Sulfamoyl-Phenyl)-Amide	Phenoperidine	Phenoperidine	0
C0010552	DB07789	drugbank	1 5 methyl 2 trifluoromethyl furan 3 yl 3 2z 5 2 6 1h 1 2 4 triazol 3 ylamino pyrimidin 4 yl amino ethyl 1 3 thiazol 2 3h ylidene urea	0.5823722	2,4,6-(1h,3h,5h)-pyrimidinetrione, 5-(1-cyclohexen-1-yl)-5-ethyl-	1-[5-methyl-2-(trifluoromethyl)furan-3-yl]-3-[(2z)-5-(2-{[6-(1h-1,2,4-triazol-3-ylamino)pyrimidin-4-yl]amino}ethyl)-1,3-thiazol-2(3h)-ylidene]urea	1-[5-methyl-2-(trifluoromethyl)furan-3-yl]-3-[(2Z)-5-(2-{[6-(1H-1,2,4-triazol-3-ylamino)pyrimidin-4-yl]amino}ethyl)-1,3-thiazol-2(3H)-ylidene]urea	cyclobarbital	cyclobarbital	0
C0068922	DB05830	drugbank	7a methyl 19 nortestosterone	0.5650907	17-hydroxy-6-methyl-19-nor-4,6-pregnadiene-3,20-dione	7a-methyl-19-nortestosterone	7a-methyl-19-nortestosterone	nomegestrol	nomegestrol	0
C0027235	DB08368	drugbank	octane 1 3 5 7 tetracarboxylic acid	0.56171227	(3-endo,8-syn)-3-(3-hydroxy-1-oxo-2-phenylpropoxy)-8-methyl-8-(1-methylethyl)-8-azoniabicyclo(3.2.1)octane	octane-1,3,5,7-tetracarboxylic acid	OCTANE-1,3,5,7-TETRACARBOXYLIC ACID	ipratropium	Ipratropium	0
C0376274	DB00139	drugbank	spirit of amber	0.5610609	oil of cajuput	spirit of amber	Succinic acid	CAJEPUT	cajuput oil	0
C0376274	DB00761	drugbank	muriate of potash	0.5610609	oil of cajuput	muriate of potash	Potassium Chloride	CAJEPUT	cajuput oil	0
C0050461	DB00143	drugbank	gamma l glutamyl l cysteinyl glycine	0.55359584	n-(3-acetylmercapto-2-benzylpropanoyl)glycine benzyl ester	gamma-l-glutamyl-l-cysteinyl-glycine	Glutathione	racecadotril	racecadotril	0
C0050461	DB00143	drugbank	n n gamma l glutamyl l cysteinyl glycine	0.55359584	n-(3-acetylmercapto-2-benzylpropanoyl)glycine benzyl ester	n-(n-gamma-l-glutamyl-l-cysteinyl)glycine	Glutathione	racecadotril	racecadotril	0
C2698944	DB07822	drugbank	1r 1 2 2 trimethylpropyl s methylphosphinate	0.54683274	(+/-)-(1r*,3r*,4s*)-menthol	(1r)-1,2,2-trimethylpropyl (s)-methylphosphinate	(1R)-1,2,2-TRIMETHYLPROPYL (S)-METHYLPHOSPHINATE	RACEMENTHOL	RACEMENTHOL	0
C2698944	DB07821	drugbank	1r 1 2 2 trimethylpropyl r methylphosphinate	0.54683274	(+/-)-(1r*,3r*,4s*)-menthol	(1r)-1,2,2-trimethylpropyl (r)-methylphosphinate	(1R)-1,2,2-TRIMETHYLPROPYL (R)-METHYLPHOSPHINATE	RACEMENTHOL	RACEMENTHOL	0
C0018026	DB00995	drugbank	1 thio beta d glucopyranosato triethylphosphine gold 2 3 4 6 tetraacetate	0.5405368	gold	(1-thio-beta-d-glucopyranosato)(triethylphosphine)gold 2,3,4,6-tetraacetate	Auranofin	Gold	Gold	0
C0076166	DB07941	drugbank	3 3 bromo 4 2 4 difluorobenzyl oxy 6 methyl 2 oxopyridin 1 2h yl n 4 dimethylbenzamide	0.5327005	1-((3,4-dihydro-2h-1-benzothiopyran-8-yl)oxy)-3-((1,1-dimethylethyl)amino)-2-propanol	3-{3-bromo-4-[(2,4-difluorobenzyl)oxy]-6-methyl-2-oxopyridin-1(2h)-yl}-n,4-dimethylbenzamide	3-{3-bromo-4-[(2,4-difluorobenzyl)oxy]-6-methyl-2-oxopyridin-1(2H)-yl}-N,4-dimethylbenzamide	tertatolol	tertatolol	0
C0025397	DB04646	drugbank	2 5 dibromo 3 isopropyl 6 methylbenzo 1 4 quinone	0.5305483	2,7-dibromo-4-hydroxymercurifluoresceine disodium salt	2,5-dibromo-3-isopropyl-6-methylbenzo-1,4-quinone	Dibromothymoquinone	Merbromine	Merbromin	0
C0296806	DB00179	drugbank	meso dimethyl bis 3 4 dihydroxyphenyl butan	0.52389127	5-(3-hydroxy-2-hydroxymethylpropionamido)-n,n'-dimethyl-n,n'-bis(2,3-dihydroxypropyl)-2,4,6-triiodoisophthalamide	meso-β,γ-dimethyl-α,δ-bis(3,4-dihydroxyphenyl)butan	Masoprocol	iobitridol	iobitridol	0
C0054306	DB03257	drugbank	5 1 acetylamino 3 methylbutyl 2 5 anhydro 3 4 dideoxy 4 methoxycarbonyl pentonic acid	0.518463	5- vinyl-5-(1-methylbutyl)barbituric acid	5-[1-(acetylamino)-3-methylbutyl]-2,5-anhydro-3,4-dideoxy-4-(methoxycarbonyl)pentonic acid	5-[1-(Acetylamino)-3-Methylbutyl]-2,5-Anhydro-3,4-Dideoxy-4-(Methoxycarbonyl)Pentonic Acid	vinylbital	butylvinal	0
C0209263	DB01909	drugbank	alpha cyclodextrin cyclohexa amylose 	0.5171548	piroxicam beta cyclodextrin	alpha-cyclodextrin (cyclohexa-amylose)	Alpha-Cyclodextrin (Cyclohexa-Amylose)	Piroxicam-betadex	piroxicam-beta-cyclodextrin	0
C0001981	DB02760	drugbank	1 6 di o phosphono d allitol	0.5171194	toxiferine i, 4,4'-didemethyl-4,4'-di-2-propenyl-	1,6-di-o-phosphono-d-allitol	1,6-Di-O-Phosphono-D-Allitol	Alcuronium	Alcuronium	0
C0001981	DB00416	drugbank	+ o o dimethylchondrocurarine di iodide	0.5171194	toxiferine i, 4,4'-didemethyl-4,4'-di-2-propenyl-	(+)-o,o'-dimethylchondrocurarine di-iodide	Metocurine Iodide	Alcuronium	Alcuronium	0
C0005035	DB04142	drugbank	3 3 5 dibromo 4 hydroxy benzoyl 2 ethyl benzofuran 6 sulfonic acid dimethylamide	0.5146787	methanone, (3,5-dibromo-4-hydroxyphenyl)(2-ethyl-3-benzofuranyl)-	3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid dimethylamide	3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide	Benzbromarone	Benzbromarone	0
C0074246	DB09357	drugbank	2r 2 4 dihydroxy n 3 hydroxypropyl 3 3 dimethylbutanamide	0.5069115	1-(2'-hydroxypropyl)-2-methyl-5- nitroimidazole	(2r)-2,4-dihydroxy-n-(3-hydroxypropyl)-3,3-dimethylbutanamide	Dexpanthenol	secnidazole	secnidazole	0
C0055775	DB08720	drugbank	5 5 4 4 5 dihydro 2 oxazoly phenoxy pentyl 3 methyl osoxazole	0.5068564	propanoic acid, 2-(4-(2,2-dichlorocyclopropyl)phenoxy)-2-methyl-	5-(5-(4-(4,5-dihydro-2-oxazoly)phenoxy)pentyl)-3-methyl osoxazole	5-(5-(4-(4,5-dihydro-2-oxazoly)phenoxy)pentyl)-3-methyl osoxazole	ciprofibrate	ciprofibrate	0
C0054306	DB06832	drugbank	2 3 fluoro 4 hydroxyphenyl 7 vinyl 1 3 benzoxazol 5 ol	0.50449765	5- vinyl-5-(1-methylbutyl)barbituric acid	2-(3-fluoro-4-hydroxyphenyl)-7-vinyl-1,3-benzoxazol-5-ol	2-(3-FLUORO-4-HYDROXYPHENYL)-7-VINYL-1,3-BENZOXAZOL-5-OL	vinylbital	butylvinal	0
C0055775	DB08726	drugbank	5 7 4 4 5 dihydro 2 oxazolyl phenoxy heptyl 3 methyl isoxazole	0.5010847	propanoic acid, 2-(4-(2,2-dichlorocyclopropyl)phenoxy)-2-methyl-	5-(7-(4-(4,5-dihydro-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	5-(7-(4-(4,5-dihydro-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	ciprofibrate	ciprofibrate	0
C0008214	DB00258	drugbank	brown acetate of lime	0.50072867	acetate, chlormadinon	brown acetate of lime	Calcium Acetate	Chlormadinone	Chlormadinone Acetate	0
C0008214	DB00258	drugbank	gray acetate of lime	0.50072867	acetate, chlormadinon	gray acetate of lime	Calcium Acetate	Chlormadinone	Chlormadinone Acetate	0
C0165703	DB04362	drugbank	adenosine diphosphate 5 beta ethyl 4 methyl thiazole 2 carboxylic acid	0.50018865	(s)-3-(n-((s)-1-ethoxycarbonyl-3-phenylpropyl)-l-alanyl)-1-methyl-2-oxoimidazoline-4-carboxylic acid	adenosine diphosphate 5-(beta-ethyl)-4-methyl-thiazole-2-carboxylic acid	Adenosine Diphosphate 5-(Beta-Ethyl)-4-Methyl-Thiazole-2-Carboxylic Acid	imidapril	imidapril	0
C0117899	DB07444	drugbank	6 3 aminopropyl 4 9 dimethylpyrrolo 3 4 c carbazole 1 3 2h 6h dione	0.4972247	1h-indene-1,3(2h)-dione, 2-(4-fluorophenyl)-	6-(3-aminopropyl)-4,9-dimethylpyrrolo[3,4-c]carbazole-1,3(2h,6h)-dione	6-(3-AMINOPROPYL)-4,9-DIMETHYLPYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE	fluindione	fluindione	0
C2698944	DB07932	drugbank	dimethyl 1r 4s 5 6 bis 4 hydroxyphenyl 7 oxabicyclo 2 2 1 hepta 2 5 diene 2 3 dicarboxylate	0.49210396	(+/-)-(1r*,3r*,4s*)-menthol	dimethyl (1r,4s)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2,5-diene-2,3-dicarboxylate	dimethyl (1R,4S)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2,5-diene-2,3-dicarboxylate	RACEMENTHOL	RACEMENTHOL	0
C0050461	DB00974	drugbank	n n 1 2 ethane diylbis n carboxymethyl glycine 	0.4917994	n-(3-acetylmercapto-2-benzylpropanoyl)glycine benzyl ester	n,n'-1,2-ethane diylbis-(n-(carboxymethyl)glycine)	Edetic Acid	racecadotril	racecadotril	0
C0071069	DB08696	drugbank	5 2 1 1 methyl propyl 7a methyl octahydro inden 4 ylidene ethylidene 2 methylene cyclohexane 1 3 diol	0.48861623	1-methyl-4-(thioxanthen-9-ylidene)piperidine	5-{2-[1-(1-methyl-propyl)-7a-methyl-octahydro-inden-4-ylidene]-ethylidene}-2-methylene-cyclohexane-1,3-diol	5-{2-[1-(1-METHYL-PROPYL)-7A-METHYL-OCTAHYDRO-INDEN-4-YLIDENE]-ETHYLIDENE}-2-METHYLENE-CYCLOHEXANE-1,3-DIOL	pimethixene	pimethixene	0
C0037962	DB08475	drugbank	4r 2 2 dimethyl 1 3 dioxolan 4 yl methyl hydrogen hex 5 enylphosphonate	0.48756015	(4r,5s,6r,7r,9r,10r,11e,13e,16r)-10-{[(2r,5s,6r)-5-(dimethylamino)-6-methyltetrahydro-2h-pyran-2-yl]oxy}-9,16-dimethyl-5-methoxy-2-oxo-7-(2-oxoethyl)oxacyclohexadeca-11,13-dien-6-yl 3,6-dideoxy-4-o-(2,6-dideoxy-3-c-methyl-alpha-l-ribo-hexopyranosyl)-3-(dimethylamino)-alpha-d-glucopyranoside	[(4r)-2,2-dimethyl-1,3-dioxolan-4-yl]methyl hydrogen hex-5-enylphosphonate	[(4R)-2,2-DIMETHYL-1,3-DIOXOLAN-4-YL]METHYL HYDROGEN HEX-5-ENYLPHOSPHONATE	Spiramycine	Spiramycin	0
C0031432	DB03311	drugbank	3 3 5 dibromo 4 hydroxy benzoyl 2 ethyl benzofuran 6 sulfonic acid 4 thiazol 2 ylsulfamoyl phenyl amide	0.48052567	4-piperidinecarboxylic acid, 1-(3-hydroxy-3-phenylpropyl)-4-phenyl-, ethyl ester	3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid [4-(thiazol-2-ylsulfamoyl)-phenyl]-amide	3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid [4-(Thiazol-2-Ylsulfamoyl)-Phenyl]-Amide	Phenoperidine	Phenoperidine	0
C0244718	DB07629	drugbank	n 1r 2s 2 5 chloro 1h indole 2 carboxamido cyclohexyl 5 methyl 4 5 6 7 tetrahydrothiazolo 5 4 c pyridine 2 carboxamide	0.4795714	1h-indole-2-carboxylic acid, 1-(2-((1-(ethoxycarbonyl)butyl)amino)-1-oxopropyl)octahydro-,(2s-(1(r*(r*))2alpha,3abeta,7abeta))-, compound with 2-methyl-2-propanamine(1:1)	n-((1r,2s)-2-(5-chloro-1h-indole-2-carboxamido)cyclohexyl)-5-methyl-4,5,6,7-tetrahydrothiazolo[5,4-c]pyridine-2-carboxamide	N-((1R,2S)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE	Perindopril tert-butylamine	Perindopril Erbumine	0
C0010621	DB04501	drugbank	1beta 4beta bornane	0.47220087	3'h-cyclopropa(1,2)pregna-1,4,6-triene-3,20-dione, 6-chloro-1,2-dihydro-17-hydroxy-, (1beta,2beta)-	1beta,4beta-bornane	Camphane	Cyproterone	Cyproterone	0
C0071126	DB04040	drugbank	n 2 morpholin 4 yl 1 morpholin 4 ylmethyl ethyl 3 nitro 5 3 4 5 trihydroxy 6 hydroxymethyl tetrahydro pyran 2 yloxy benzamide	0.46961236	(8s,10s)-10-[[3-amino-2,3,6-trideoxy-4-o-(tetrahydro-2h-pyran-3-yl)-alpha-l-lyxo-hexopyranosyl]oxy]-8-glycoloyl-7,8,9,10-tetrahydro-6,8,11-trihydroxy-1-methoxy-5,12-naphthacenedione	n-(2-morpholin-4-yl-1-morpholin-4-ylmethyl-ethyl)-3-nitro-5-(3,4,5-trihydroxy-6-hydroxymethyl-tetrahydro-pyran-2-yloxy)-benzamide	N-(2-Morpholin-4-Yl-1-Morpholin-4-Ylmethyl-Ethyl)-3-Nitro-5-(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yloxy)-Benzamide	Pirarubicin	Pirarubicin	0
C0078836	DB00858	drugbank	dihydro 2alpha methyltestosterone	0.46526188	l-proline, 1-(3-(benzoylthio)-2-methyl-1-oxopropyl)-4-(phenylthio)-, (1(r*),2alpha,4alpha)-	dihydro-2alpha-methyltestosterone	Drostanolone	zofenopril	zofenopril	0
C0006055	DB00083	drugbank	botulinum neurotoxin type a precursor	0.46466857	botulinum toxin	botulinum neurotoxin type a precursor	Botulinum Toxin Type A	Botulinum Toxins	Botulinum Toxins	0
C0006055	DB00042	drugbank	botulinum neurotoxin type b precursor	0.46466857	botulinum toxin	botulinum neurotoxin type b precursor	Botulinum Toxin Type B	Botulinum Toxins	Botulinum Toxins	0
C0071069	DB08620	drugbank	2z 3 6 chloropyridin 3 yl methyl 1 3 thiazolidin 2 ylidene cyanamide	0.4645543	1-methyl-4-(thioxanthen-9-ylidene)piperidine	{(2z)-3-[(6-chloropyridin-3-yl)methyl]-1,3-thiazolidin-2-ylidene}cyanamide	{(2Z)-3-[(6-chloropyridin-3-yl)methyl]-1,3-thiazolidin-2-ylidene}cyanamide	pimethixene	pimethixene	0
C0010137	DB03982	drugbank	compound 5 2 naphthalen 1 yl oxalyl amino benzoicacid	0.4607502	compound e	compound 5, 2-(naphthalen-1-yl-oxalyl-amino)-benzoicacid	Compound 5, 2-(Naphthalen-1-Yl-Oxalyl-Amino)-Benzoicacid	Cortisone	Cortisone	0
C0032036	DB00562	drugbank	6 chloro 1 1 dioxo 3 phenylmethylsulfanylmethyl 4h benzo e 1 2 4 thiadiazine 7 sulfonamide	0.459639	4-(9,10-dihydro-4h-benzo(4,5)cyclohepta(1,2-b)thien-4-ylidene)-1-methylpiperidine	6-chloro-1,1-dioxo-3-(phenylmethylsulfanylmethyl)-4h-benzo[e][1,2,4]thiadiazine-7-sulfonamide	Benzthiazide	Pizotifene	Pizotyline	0
C0074246	DB07416	drugbank	2s 2 butyryloxy 3 hydroxypropyl nonanoate	0.45772034	1-(2'-hydroxypropyl)-2-methyl-5- nitroimidazole	(2s)-2-(butyryloxy)-3-hydroxypropyl nonanoate	(2S)-2-(BUTYRYLOXY)-3-HYDROXYPROPYL NONANOATE	secnidazole	secnidazole	0
C2605025	DB06742	drugbank	trans 4 2 amino 3 5 dibromobenzyl amine cyclohexanol	0.4551378	4-isopropenyl-1-methyl-1-cyclohexanol	trans-4-((2-amino-3,5-dibromobenzyl)amine)cyclohexanol	Ambroxol	beta-terpinol	1-methyl-4-(1-methylethenyl)cyclohexanal	0
C0019497	DB08201	drugbank	1s menthyl hexyl phosphonate group	0.45420676	1,3-benzenediol, 4-hexyl-	(1s)-menthyl hexyl phosphonate group	(1S)-MENTHYL HEXYL PHOSPHONATE GROUP	hexylresorcinol	Hexylresorcinol	0
C0019497	DB08200	drugbank	1r menthyl hexyl phosphonate group	0.45420676	1,3-benzenediol, 4-hexyl-	(1r)-menthyl hexyl phosphonate group	(1R)-MENTHYL HEXYL PHOSPHONATE GROUP	hexylresorcinol	Hexylresorcinol	0
C0063830	DB00558	drugbank	5 acetamido 2 6 anhydro 3 4 5 trideoxy 4 guanidino d glycero d galacto non 2 enonic acid	0.45333618	5-acetamido-n-(2- hydroxyethyl)-2,4,6-triiodoisophthalamic acid	5-acetamido-2,6-anhydro-3,4,5-trideoxy-4-guanidino-d-glycero-d-galacto-non-2-enonic acid	Zanamivir	ioxitalamic acid	ioxitalamic acid	0
C0071126	DB08683	drugbank	rel 9r 12s 9 10 11 12 tetrahydro 9 12 epoxy 1h diindolo 1 2 3 fg 3 2 1 kl pyrrolo 3 4 i 1 6 benzodiazocine 1 3 2h dione	0.4527299	(8s,10s)-10-[[3-amino-2,3,6-trideoxy-4-o-(tetrahydro-2h-pyran-3-yl)-alpha-l-lyxo-hexopyranosyl]oxy]-8-glycoloyl-7,8,9,10-tetrahydro-6,8,11-trihydroxy-1-methoxy-5,12-naphthacenedione	rel-(9r,12s)-9,10,11,12-tetrahydro-9,12-epoxy-1h-diindolo[1,2,3-fg:3',2',1'-kl]pyrrolo[3,4-i][1,6]benzodiazocine-1,3(2h)-dione	REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE	Pirarubicin	Pirarubicin	0
C0071082	DB08236	drugbank	2s 2 3 bromophenyl 3 5 chloro 2 hydroxyphenyl 1 3 thiazolidin 4 one	0.45228493	7-chloro-5-phenyl-1-propargyl-1,4-benzodiazepin-2- one	(2s)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one	(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one	pinazepam	pinazepam	0
