"thesaurus"	"mol1"	"mol2"	"niveau"	"date_min"	"date_max"
"thesaurus122012"	"ACENOCOUMAROL"	"KETOPROFENE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"MELOXICAM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"MICONAZOLE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"MORNIFLUMATE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"NABUMETONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"NAPROXENE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"NIMESULIDE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"PHENYLBUTAZONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"PIROXICAM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"PIROXICAM-BETADEX"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"SULFAMETHOXAZOLE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"SULINDAC"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACENOCOUMAROL"	"TENOXICAM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE ACETYLSALICYLIQUE"	"ANAGRELIDE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE ACETYLSALICYLIQUE"	"PROBENECIDE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE ACETYLSALICYLIQUE"	"TICLOPIDINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE FUSIDIQUE"	"ATORVASTATINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE FUSIDIQUE"	"FLUVASTATINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE FUSIDIQUE"	"PRAVASTATINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE FUSIDIQUE"	"ROSUVASTATINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE FUSIDIQUE"	"SIMVASTATINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE IOXAGLIQUE"	"METFORMINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE IOXITALAMIQUE"	"METFORMINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE MEFENAMIQUE"	"APIXABAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE MEFENAMIQUE"	"DABIGATRAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE MEFENAMIQUE"	"FLUINDIONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE MEFENAMIQUE"	"LITHIUM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE MEFENAMIQUE"	"RIVAROXABAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE MEFENAMIQUE"	"WARFARINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE NIFLUMIQUE"	"APIXABAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE NIFLUMIQUE"	"DABIGATRAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE NIFLUMIQUE"	"FLUINDIONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE NIFLUMIQUE"	"LITHIUM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE NIFLUMIQUE"	"RIVAROXABAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE NIFLUMIQUE"	"WARFARINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE SALICYLIQUE"	"ANAGRELIDE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE TIAPROFENIQUE"	"APIXABAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE TIAPROFENIQUE"	"DABIGATRAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE TIAPROFENIQUE"	"FLUINDIONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE TIAPROFENIQUE"	"LITHIUM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE TIAPROFENIQUE"	"RIVAROXABAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE TIAPROFENIQUE"	"WARFARINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE VALPROIQUE"	"LAMOTRIGINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE VALPROIQUE"	"MEFLOQUINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACIDE VALPROIQUE"	"MEROPENEM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"ACITRETINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"ALITRETINOINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"CHLORTETRACYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"DOXYCYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"ISOTRETINOINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"LYMECYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"METHOTREXATE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"MINOCYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"OXYTETRACYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ACITRETINE"	"TETRACYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AGOMELATINE"	"FLUVOXAMINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"ATAZANAVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"CLARITHROMYCINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"DARUNAVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"ERYTHROMYCINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"FOSAMPRENAVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"INDINAVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"ITRACONAZOLE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"KETOCONAZOLE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"LOPINAVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"PRAZOSINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"RITONAVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"SAQUINAVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"TELAPREVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"TIPRANAVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALFUZOSINE"	"URAPIDIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"BENAZEPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"CANDESARTAN CILEXETIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"CAPTOPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"CICLOSPORINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"CILAZAPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"ENALAPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"EPROSARTAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"FOSINOPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"IMIDAPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"IRBESARTAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"ITRACONAZOLE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"LISINOPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"LOSARTAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"MOEXIPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"OLMESARTAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"PERINDOPRIL TERT-BUTYLAMINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"QUINAPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"QUINIDINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"RAMIPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"TELMISARTAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"TRANDOLAPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"VALSARTAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALISKIREN"	"ZOFENOPRIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALITRETINOINE"	"ALITRETINOINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALITRETINOINE"	"CHLORTETRACYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALITRETINOINE"	"DOXYCYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALITRETINOINE"	"ISOTRETINOINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALITRETINOINE"	"LYMECYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALITRETINOINE"	"MINOCYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALITRETINOINE"	"OXYTETRACYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALITRETINOINE"	"TETRACYCLINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALIZAPRIDE"	"LEVODOPA"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALLOPURINOL"	"AZATHIOPRINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALLOPURINOL"	"DIDANOSINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALLOPURINOL"	"MERCAPTOPURINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMINOPROFENE"	"APIXABAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMINOPROFENE"	"DABIGATRAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMINOPROFENE"	"FLUINDIONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMINOPROFENE"	"LITHIUM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMINOPROFENE"	"RIVAROXABAN"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMINOPROFENE"	"WARFARINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMOTRIPTAN"	"DIHYDROERGOTAMINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMOTRIPTAN"	"ERGOTAMINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMOTRIPTAN"	"IPRONIAZIDE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMOTRIPTAN"	"METHYLERGOMETRINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMOTRIPTAN"	"METHYSERGIDE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMOTRIPTAN"	"MOCLOBEMIDE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMOTRIPTAN"	"RASAGILINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALMOTRIPTAN"	"SELEGILINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ALTIZIDE"	"LITHIUM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMANTADINE"	"CARPIPRAMINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMIODARONE"	"CICLOSPORINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMIODARONE"	"TELAPREVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"CITALOPRAM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"ERYTHROMYCINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"ESCITALOPRAM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"LEVODOPA"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"LEVOFLOXACINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"LUMEFANTRINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"MOXIFLOXACINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"PENTAMIDINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"SPIRAMYCINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMISULPRIDE"	"VINCAMINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMITRIPTYLINE"	"IPRONIAZIDE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMITRIPTYLINE"	"MOCLOBEMIDE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMLODIPINE"	"DANTROLENE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMOXICILLINE"	"METHOTREXATE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AMPICILLINE"	"METHOTREXATE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ANAGRELIDE"	"CLOPIDOGREL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ANAGRELIDE"	"PRASUGREL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ANAGRELIDE"	"TICAGRELOR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ANAGRELIDE"	"TICLOPIDINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ANAKINRA"	"ETANERCEPT"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"CELECOXIB"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"DICLOFENAC"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"ETODOLAC"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"FENOPROFENE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"FLURBIPROFENE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"IBUPROFENE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"INDOMETACINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"KETOPROFENE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"MELOXICAM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"MORNIFLUMATE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"NABUMETONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"NAPROXENE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"NIMESULIDE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"PHENYLBUTAZONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"PIROXICAM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"PIROXICAM-BETADEX"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"SULINDAC"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APIXABAN"	"TENOXICAM"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APOMORPHINE"	"CARPIPRAMINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APREPITANT"	"CARBAMAZEPINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APREPITANT"	"PHENOBARBITAL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APREPITANT"	"PHENYTOINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APREPITANT"	"PIMOZIDE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APREPITANT"	"PRIMIDONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"APREPITANT"	"RIFAMPICINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ARIPIPRAZOLE"	"LEVODOPA"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"ATORVASTATINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"ATOVAQUONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"BEPRIDIL"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"CICLOSPORINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"COLCHICINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"CYPROTERONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"DESOGESTREL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"DIENOGEST"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"DIHYDROERGOTAMINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"EFAVIRENZ"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"ERGOTAMINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"ESOMEPRAZOLE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"ETHINYLESTRADIOL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"ETONOGESTREL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"EVEROLIMUS"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"FESOTERODINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"LANSOPRAZOLE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"LEVONORGESTREL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"LUMEFANTRINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"MEDROXYPROGESTERONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"METHYLERGOMETRINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"METHYSERGIDE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"MIZOLASTINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"NEVIRAPINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"NORETHISTERONE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"OMEPRAZOLE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"PANTOPRAZOLE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"PIMOZIDE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"QUETIAPINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"QUINIDINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"RABEPRAZOLE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"RIFAMPICINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"SIMVASTATINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"SIROLIMUS"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"TACROLIMUS"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"TICAGRELOR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATAZANAVIR"	"ULIPRISTAL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"BEZAFIBRATE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"BOCEPREVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"CIPROFIBRATE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"DARUNAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"FENOFIBRATE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"FOSAMPRENAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"GEMFIBROZIL"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"INDINAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"LOPINAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"RIFAMPICINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"SAQUINAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"STIRIPENTOL"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"TELAPREVIR"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATORVASTATINE"	"TIPRANAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATOVAQUONE"	"DARUNAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATOVAQUONE"	"FOSAMPRENAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATOVAQUONE"	"INDINAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATOVAQUONE"	"LOPINAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATOVAQUONE"	"RITONAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATOVAQUONE"	"SAQUINAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"ATOVAQUONE"	"TIPRANAVIR"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZATHIOPRINE"	"BCG"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZATHIOPRINE"	"FEBUXOSTAT"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZATHIOPRINE"	"PHENYTOINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZATHIOPRINE"	"RIBAVIRINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZATHIOPRINE"	"VIRUS DE LA VARICELLE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZATHIOPRINE"	"VIRUS DES OREILLONS"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZATHIOPRINE"	"VIRUS ROUGEOLEUX"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZATHIOPRINE"	"VIRUS RUBEOLEUX"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZITHROMYCINE"	"BROMOCRIPTINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZITHROMYCINE"	"CABERGOLINE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZITHROMYCINE"	"COLCHICINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZITHROMYCINE"	"DIHYDROERGOTAMINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZITHROMYCINE"	"ERGOTAMINE"	"CI"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZITHROMYCINE"	"LISURIDE"	"AD"	"20/12/2012"	"30/07/2013"
"thesaurus122012"	"AZITHROMYCINE"	"PERGOLIDE"	"AD"	"20/12/2012"	"30/07/2013"
