"mol1"	"mol2"	"date_min"	"date_max"
"CHLORTETRACYCLINE"	"ISOTRETINOINE"	"17/12/2010"	"15/09/2011"
"CICLETANINE"	"LITHIUM"	"17/12/2010"	"15/09/2011"
"CICLOSPORINE"	"COLCHICINE"	"17/12/2010"	"15/09/2011"
"CICLOSPORINE"	"EZETIMIBE"	"17/12/2010"	"15/09/2011"
"CICLOSPORINE"	"MODAFINIL"	"17/12/2010"	"15/09/2011"
"CICLOSPORINE"	"NIFEDIPINE"	"17/12/2010"	"15/09/2011"
"CICLOSPORINE"	"REPAGLINIDE"	"17/12/2010"	"15/09/2011"
"CICLOSPORINE"	"ROSUVASTATINE"	"17/12/2010"	"15/09/2011"
"CICLOSPORINE"	"STIRIPENTOL"	"17/12/2010"	"15/09/2011"
"CILAZAPRIL"	"ESTRAMUSTINE"	"17/12/2010"	"15/09/2011"
"CILAZAPRIL"	"LITHIUM"	"17/12/2010"	"15/09/2011"
"CIMETIDINE"	"METOPROLOL"	"17/12/2010"	"15/09/2011"
"CIMETIDINE"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"CINACALCET"	"DEXTROMETHORPHANE"	"17/12/2010"	"15/09/2011"
"CIPROFIBRATE"	"CIPROFIBRATE"	"17/12/2010"	"15/09/2011"
"CIPROFIBRATE"	"FENOFIBRATE"	"17/12/2010"	"15/09/2011"
"CIPROFIBRATE"	"FLUVASTATINE"	"17/12/2010"	"15/09/2011"
"CIPROFIBRATE"	"GEMFIBROZIL"	"17/12/2010"	"15/09/2011"
"CIPROFIBRATE"	"PRAVASTATINE"	"17/12/2010"	"15/09/2011"
"CIPROFIBRATE"	"ROSUVASTATINE"	"17/12/2010"	"15/09/2011"
"CIPROFIBRATE"	"SIMVASTATINE"	"17/12/2010"	"15/09/2011"
"CIPROFLOXACINE"	"METHOTREXATE"	"17/12/2010"	"15/09/2011"
"CITALOPRAM"	"IPRONIAZIDE"	"17/12/2010"	"15/09/2011"
"CITALOPRAM"	"MOCLOBEMIDE"	"17/12/2010"	"15/09/2011"
"CITALOPRAM"	"PIMOZIDE"	"17/12/2010"	"15/09/2011"
"CLADRIBINE"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"CLADRIBINE"	"VIRUS DE LA VARICELLE"	"17/12/2010"	"15/09/2011"
"CLADRIBINE"	"VIRUS DES OREILLONS"	"17/12/2010"	"15/09/2011"
"CLADRIBINE"	"VIRUS ROUGEOLEUX"	"17/12/2010"	"15/09/2011"
"CLADRIBINE"	"VIRUS RUBEOLEUX"	"17/12/2010"	"15/09/2011"
"CLARITHROMYCINE"	"COLCHICINE"	"17/12/2010"	"15/09/2011"
"CLARITHROMYCINE"	"DRONEDARONE"	"17/12/2010"	"15/09/2011"
"CLARITHROMYCINE"	"EBASTINE"	"17/12/2010"	"15/09/2011"
"CLARITHROMYCINE"	"FESOTERODINE"	"17/12/2010"	"15/09/2011"
"CLARITHROMYCINE"	"IVABRADINE"	"17/12/2010"	"15/09/2011"
"CLARITHROMYCINE"	"LISURIDE"	"17/12/2010"	"15/09/2011"
"CLARITHROMYCINE"	"PERGOLIDE"	"17/12/2010"	"15/09/2011"
"CLARITHROMYCINE"	"QUETIAPINE"	"17/12/2010"	"15/09/2011"
"CLARITHROMYCINE"	"RIVAROXABAN"	"17/12/2010"	"15/09/2011"
"CLOMIPRAMINE"	"IPRONIAZIDE"	"17/12/2010"	"15/09/2011"
"CLOMIPRAMINE"	"MOCLOBEMIDE"	"17/12/2010"	"15/09/2011"
"CLOPAMIDE"	"LITHIUM"	"17/12/2010"	"15/09/2011"
"CLOXACILLINE"	"METHOTREXATE"	"17/12/2010"	"15/09/2011"
"COLCHICINE"	"DIRITHROMYCINE"	"17/12/2010"	"15/09/2011"
"COLCHICINE"	"ERYTHROMYCINE"	"17/12/2010"	"15/09/2011"
"COLCHICINE"	"JOSAMYCINE"	"17/12/2010"	"15/09/2011"
"COLCHICINE"	"MIDECAMYCINE"	"17/12/2010"	"15/09/2011"
"COLCHICINE"	"PRISTINAMYCINE"	"17/12/2010"	"15/09/2011"
"COLCHICINE"	"ROXITHROMYCINE"	"17/12/2010"	"15/09/2011"
"COLCHICINE"	"SPIRAMYCINE"	"17/12/2010"	"15/09/2011"
"COLCHICINE"	"TELITHROMYCINE"	"17/12/2010"	"15/09/2011"
"COLCHICINE"	"VERAPAMIL"	"17/12/2010"	"15/09/2011"
"CORTIVAZOL"	"VIRUS DE LA VARICELLE"	"17/12/2010"	"15/09/2011"
"CORTIVAZOL"	"VIRUS DES OREILLONS"	"17/12/2010"	"15/09/2011"
"CORTIVAZOL"	"VIRUS ROUGEOLEUX"	"17/12/2010"	"15/09/2011"
"CORTIVAZOL"	"VIRUS RUBEOLEUX"	"17/12/2010"	"15/09/2011"
"CYAMEMAZINE"	"ERYTHROMYCINE"	"17/12/2010"	"15/09/2011"
"CYAMEMAZINE"	"LEVODOPA"	"17/12/2010"	"15/09/2011"
"CYAMEMAZINE"	"LUMEFANTRINE"	"17/12/2010"	"15/09/2011"
"CYAMEMAZINE"	"MOXIFLOXACINE"	"17/12/2010"	"15/09/2011"
"CYAMEMAZINE"	"PENTAMIDINE"	"17/12/2010"	"15/09/2011"
"CYAMEMAZINE"	"SPIRAMYCINE"	"17/12/2010"	"15/09/2011"
"CYAMEMAZINE"	"VINCAMINE"	"17/12/2010"	"15/09/2011"
"CYCLOPHOSPHAMIDE"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"CYCLOPHOSPHAMIDE"	"VIRUS DE LA VARICELLE"	"17/12/2010"	"15/09/2011"
"CYCLOPHOSPHAMIDE"	"VIRUS DES OREILLONS"	"17/12/2010"	"15/09/2011"
"CYCLOPHOSPHAMIDE"	"VIRUS ROUGEOLEUX"	"17/12/2010"	"15/09/2011"
"CYCLOPHOSPHAMIDE"	"VIRUS RUBEOLEUX"	"17/12/2010"	"15/09/2011"
"CYPROTERONE"	"EFAVIRENZ"	"17/12/2010"	"15/09/2011"
"CYPROTERONE"	"NEVIRAPINE"	"17/12/2010"	"15/09/2011"
"CYPROTERONE"	"OXCARBAZEPINE"	"17/12/2010"	"15/09/2011"
"CYPROTERONE"	"PHENOBARBITAL"	"17/12/2010"	"15/09/2011"
"CYPROTERONE"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"CYPROTERONE"	"PRIMIDONE"	"17/12/2010"	"15/09/2011"
"CYPROTERONE"	"RIFABUTINE"	"17/12/2010"	"15/09/2011"
"CYPROTERONE"	"RIFAMPICINE"	"17/12/2010"	"15/09/2011"
"CYPROTERONE"	"RITONAVIR"	"17/12/2010"	"15/09/2011"
"CYTARABINE"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"CYTARABINE"	"VIRUS DE LA VARICELLE"	"17/12/2010"	"15/09/2011"
"CYTARABINE"	"VIRUS DES OREILLONS"	"17/12/2010"	"15/09/2011"
"CYTARABINE"	"VIRUS ROUGEOLEUX"	"17/12/2010"	"15/09/2011"
"CYTARABINE"	"VIRUS RUBEOLEUX"	"17/12/2010"	"15/09/2011"
"DABIGATRAN"	"KETOCONAZOLE"	"17/12/2010"	"15/09/2011"
"DABIGATRAN"	"PHENOBARBITAL"	"17/12/2010"	"15/09/2011"
"DABIGATRAN"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"DABIGATRAN"	"PRIMIDONE"	"17/12/2010"	"15/09/2011"
"DABIGATRAN"	"QUINIDINE"	"17/12/2010"	"15/09/2011"
"DABIGATRAN"	"RIFAMPICINE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"GLIBENCLAMIDE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"GLIBORNURIDE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"GLICLAZIDE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"GLIMEPIRIDE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"GLIPIZIDE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE GLARGINE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE HUMAINE BIOSYNTHETIQUE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE HUMAINE BIOSYNTHETIQUE ZINC"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE HUMAINE HEMISYNTHETIQUE D'ORIGINE PORCINE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE HUMAINE HEMISYNTHETIQUE ISOPHANE BIPHASIQUE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE HUMAINE RECOMBINANTE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE HUMAINE RECOMBINANTE ZINC"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE HUMAINE RECOMBINANTE ZINC CRISTALLINE"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"INSULINE LISPRO"	"17/12/2010"	"15/09/2011"
"DANAZOL"	"SIMVASTATINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"DILTIAZEM"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"FELODIPINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"ISRADIPINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"LACIDIPINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"LERCANIDIPINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"MANIDIPINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"NICARDIPINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"NIFEDIPINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"NIMODIPINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"NITRENDIPINE"	"17/12/2010"	"15/09/2011"
"DANTROLENE"	"VERAPAMIL"	"17/12/2010"	"15/09/2011"
"DARUNAVIR"	"DIHYDROERGOTAMINE"	"17/12/2010"	"15/09/2011"
"DARUNAVIR"	"ERGOTAMINE"	"17/12/2010"	"15/09/2011"
"DARUNAVIR"	"FESOTERODINE"	"17/12/2010"	"15/09/2011"
"DARUNAVIR"	"LUMEFANTRINE"	"17/12/2010"	"15/09/2011"
"DARUNAVIR"	"MIZOLASTINE"	"17/12/2010"	"15/09/2011"
"DARUNAVIR"	"PIMOZIDE"	"17/12/2010"	"15/09/2011"
"DARUNAVIR"	"QUINIDINE"	"17/12/2010"	"15/09/2011"
"DARUNAVIR"	"RIFAMPICINE"	"17/12/2010"	"15/09/2011"
"DARUNAVIR"	"SIMVASTATINE"	"17/12/2010"	"15/09/2011"
"DEFERASIROX"	"REPAGLINIDE"	"17/12/2010"	"15/09/2011"
"DESOGESTREL"	"EFAVIRENZ"	"17/12/2010"	"15/09/2011"
"DESOGESTREL"	"NEVIRAPINE"	"17/12/2010"	"15/09/2011"
"DESOGESTREL"	"OXCARBAZEPINE"	"17/12/2010"	"15/09/2011"
"DESOGESTREL"	"PHENOBARBITAL"	"17/12/2010"	"15/09/2011"
"DESOGESTREL"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"DESOGESTREL"	"PRIMIDONE"	"17/12/2010"	"15/09/2011"
"DESOGESTREL"	"RIFABUTINE"	"17/12/2010"	"15/09/2011"
"DESOGESTREL"	"RIFAMPICINE"	"17/12/2010"	"15/09/2011"
"DESOGESTREL"	"RITONAVIR"	"17/12/2010"	"15/09/2011"
"DEXAMETHASONE"	"VIRUS DE LA VARICELLE"	"17/12/2010"	"15/09/2011"
"DEXAMETHASONE"	"VIRUS DES OREILLONS"	"17/12/2010"	"15/09/2011"
"DEXAMETHASONE"	"VIRUS ROUGEOLEUX"	"17/12/2010"	"15/09/2011"
"DEXAMETHASONE"	"VIRUS RUBEOLEUX"	"17/12/2010"	"15/09/2011"
"DEXTROMETHORPHANE"	"IPRONIAZIDE"	"17/12/2010"	"15/09/2011"
"DEXTROMETHORPHANE"	"MOCLOBEMIDE"	"17/12/2010"	"15/09/2011"
"DICLOFENAC"	"FLUINDIONE"	"17/12/2010"	"15/09/2011"
"DICLOFENAC"	"LITHIUM"	"17/12/2010"	"15/09/2011"
"DICLOFENAC"	"WARFARINE"	"17/12/2010"	"15/09/2011"
"DIDANOSINE"	"GANCICLOVIR"	"17/12/2010"	"15/09/2011"
"DIDANOSINE"	"RIBAVIRINE"	"17/12/2010"	"15/09/2011"
"DIDANOSINE"	"TENOFOVIR DISOPROXIL"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"EFAVIRENZ"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"MODAFINIL"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"NEVIRAPINE"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"OXCARBAZEPINE"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"PHENOBARBITAL"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"PRIMIDONE"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"RIFABUTINE"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"RIFAMPICINE"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"RITONAVIR"	"17/12/2010"	"15/09/2011"
"DIENOGEST"	"TOPIRAMATE"	"17/12/2010"	"15/09/2011"
"DIGOXINE"	"MIDODRINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"DILTIAZEM"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"DIRITHROMYCINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"EFAVIRENZ"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"ELETRIPTAN"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"EPHEDRINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"FOSAMPRENAVIR"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"FROVATRIPTAN"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"INDINAVIR"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"JOSAMYCINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"LISURIDE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"LOPINAVIR"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"METHYLPHENIDATE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"MIDECAMYCINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"MIDODRINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"NAPHAZOLINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"NARATRIPTAN"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"OXYMETAZOLINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"PERGOLIDE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"PHENYLEPHRINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"PSEUDOEPHEDRINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"RIZATRIPTAN"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"ROXITHROMYCINE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"SAQUINAVIR"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"STIRIPENTOL"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"SUMATRIPTAN"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"TIPRANAVIR"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"TUAMINOHEPTANE"	"17/12/2010"	"15/09/2011"
"DIHYDROERGOTAMINE"	"ZOLMITRIPTAN"	"17/12/2010"	"15/09/2011"
"DILTIAZEM"	"ERGOTAMINE"	"17/12/2010"	"15/09/2011"
"DILTIAZEM"	"NIFEDIPINE"	"17/12/2010"	"15/09/2011"
"DIRITHROMYCINE"	"ERGOTAMINE"	"17/12/2010"	"15/09/2011"
"DIRITHROMYCINE"	"LISURIDE"	"17/12/2010"	"15/09/2011"
"DIRITHROMYCINE"	"PERGOLIDE"	"17/12/2010"	"15/09/2011"
"DISOPYRAMIDE"	"JOSAMYCINE"	"17/12/2010"	"15/09/2011"
"DOXAZOSINE"	"PRAZOSINE"	"17/12/2010"	"15/09/2011"
"DOXAZOSINE"	"URAPIDIL"	"17/12/2010"	"15/09/2011"
"DOXYCYCLINE"	"ISOTRETINOINE"	"17/12/2010"	"15/09/2011"
"DRONEDARONE"	"ITRACONAZOLE"	"17/12/2010"	"15/09/2011"
"DRONEDARONE"	"KETOCONAZOLE"	"17/12/2010"	"15/09/2011"
"DRONEDARONE"	"PHENOBARBITAL"	"17/12/2010"	"15/09/2011"
"DRONEDARONE"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"DRONEDARONE"	"PRIMIDONE"	"17/12/2010"	"15/09/2011"
"DRONEDARONE"	"RIFAMPICINE"	"17/12/2010"	"15/09/2011"
"DRONEDARONE"	"RITONAVIR"	"17/12/2010"	"15/09/2011"
"DRONEDARONE"	"TELITHROMYCINE"	"17/12/2010"	"15/09/2011"
"DULOXETINE"	"ENOXACINE"	"17/12/2010"	"15/09/2011"
"DULOXETINE"	"FLUVOXAMINE"	"17/12/2010"	"15/09/2011"
"DULOXETINE"	"IPRONIAZIDE"	"17/12/2010"	"15/09/2011"
"DULOXETINE"	"MOCLOBEMIDE"	"17/12/2010"	"15/09/2011"
"EBASTINE"	"ERYTHROMYCINE"	"17/12/2010"	"15/09/2011"
"EBASTINE"	"ITRACONAZOLE"	"17/12/2010"	"15/09/2011"
"EBASTINE"	"JOSAMYCINE"	"17/12/2010"	"15/09/2011"
"EBASTINE"	"KETOCONAZOLE"	"17/12/2010"	"15/09/2011"
"EFAVIRENZ"	"ERGOTAMINE"	"17/12/2010"	"15/09/2011"
"EFAVIRENZ"	"ETHINYLESTRADIOL"	"17/12/2010"	"15/09/2011"
"EFAVIRENZ"	"ETONOGESTREL"	"17/12/2010"	"15/09/2011"
"EFAVIRENZ"	"LEVONORGESTREL"	"17/12/2010"	"15/09/2011"
"EFAVIRENZ"	"MIANSERINE"	"17/12/2010"	"15/09/2011"
"EFAVIRENZ"	"PIMOZIDE"	"17/12/2010"	"15/09/2011"
"EFAVIRENZ"	"SERTRALINE"	"17/12/2010"	"15/09/2011"
"ELETRIPTAN"	"ERGOTAMINE"	"17/12/2010"	"15/09/2011"
"ELETRIPTAN"	"IPRONIAZIDE"	"17/12/2010"	"15/09/2011"
"ELETRIPTAN"	"METHYLERGOMETRINE"	"17/12/2010"	"15/09/2011"
"ELETRIPTAN"	"METHYSERGIDE"	"17/12/2010"	"15/09/2011"
"ELETRIPTAN"	"MOCLOBEMIDE"	"17/12/2010"	"15/09/2011"
"ELETRIPTAN"	"RASAGILINE"	"17/12/2010"	"15/09/2011"
"ELETRIPTAN"	"SELEGILINE"	"17/12/2010"	"15/09/2011"
"ENALAPRIL"	"ESTRAMUSTINE"	"17/12/2010"	"15/09/2011"
"ENALAPRIL"	"LITHIUM"	"17/12/2010"	"15/09/2011"
"ENOXACINE"	"THEOPHYLLINE"	"17/12/2010"	"15/09/2011"
"ENTACAPONE"	"IPRONIAZIDE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"EPHEDRINE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"ERGOTAMINE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"IPRONIAZIDE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"LISURIDE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"METHYLERGOMETRINE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"METHYLPHENIDATE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"METHYSERGIDE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"MIDODRINE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"MOCLOBEMIDE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"NAPHAZOLINE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"OXYMETAZOLINE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"PERGOLIDE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"PHENYLEPHRINE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"PSEUDOEPHEDRINE"	"17/12/2010"	"15/09/2011"
"EPHEDRINE"	"TUAMINOHEPTANE"	"17/12/2010"	"15/09/2011"
"EPLERENONE"	"LITHIUM"	"17/12/2010"	"15/09/2011"
"EPROSARTAN"	"LITHIUM"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"FOSAMPRENAVIR"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"FROVATRIPTAN"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"INDINAVIR"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"JOSAMYCINE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"LISURIDE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"LOPINAVIR"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"METHYLPHENIDATE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"MIDECAMYCINE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"MIDODRINE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"NAPHAZOLINE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"NARATRIPTAN"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"OXYMETAZOLINE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"PERGOLIDE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"PHENYLEPHRINE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"PSEUDOEPHEDRINE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"RIZATRIPTAN"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"ROXITHROMYCINE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"SAQUINAVIR"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"STIRIPENTOL"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"SUMATRIPTAN"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"TIPRANAVIR"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"TUAMINOHEPTANE"	"17/12/2010"	"15/09/2011"
"ERGOTAMINE"	"ZOLMITRIPTAN"	"17/12/2010"	"15/09/2011"
"ERLOTINIB"	"PHENOBARBITAL"	"17/12/2010"	"15/09/2011"
"ERLOTINIB"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"ERLOTINIB"	"PRIMIDONE"	"17/12/2010"	"15/09/2011"
"ERLOTINIB"	"RIFAMPICINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"ERYTHROMYCINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"FESOTERODINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"FLUPENTIXOL"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"FLUPHENAZINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"HALOPERIDOL"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"LEVOMEPROMAZINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"LISURIDE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"METHADONE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"MIZOLASTINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"MOXIFLOXACINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"PENTAMIDINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"PERGOLIDE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"PIPAMPERONE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"PIPOTIAZINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"QUETIAPINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"RIVAROXABAN"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"SPIRAMYCINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"SULPIRIDE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"THEOPHYLLINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"TIAPRIDE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"VINCAMINE"	"17/12/2010"	"15/09/2011"
"ERYTHROMYCINE"	"ZUCLOPENTHIXOL"	"17/12/2010"	"15/09/2011"
"ESCITALOPRAM"	"IPRONIAZIDE"	"17/12/2010"	"15/09/2011"
"ESCITALOPRAM"	"MOCLOBEMIDE"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"FOSINOPRIL"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"IMIDAPRIL"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"LISINOPRIL"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"MOEXIPRIL"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"PERINDOPRIL TERT-BUTYLAMINE"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"QUINAPRIL"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"RAMIPRIL"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"TRANDOLAPRIL"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"VIRUS DE LA VARICELLE"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"VIRUS DES OREILLONS"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"VIRUS ROUGEOLEUX"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"VIRUS RUBEOLEUX"	"17/12/2010"	"15/09/2011"
"ESTRAMUSTINE"	"ZOFENOPRIL"	"17/12/2010"	"15/09/2011"
"ETHINYLESTRADIOL"	"MODAFINIL"	"17/12/2010"	"15/09/2011"
"ETHINYLESTRADIOL"	"NEVIRAPINE"	"17/12/2010"	"15/09/2011"
"ETHINYLESTRADIOL"	"OXCARBAZEPINE"	"17/12/2010"	"15/09/2011"
"ETHINYLESTRADIOL"	"PHENOBARBITAL"	"17/12/2010"	"15/09/2011"
"ETHINYLESTRADIOL"	"PHENYTOINE"	"17/12/2010"	"15/09/2011"
"ETHINYLESTRADIOL"	"PRIMIDONE"	"17/12/2010"	"15/09/2011"
"ETHINYLESTRADIOL"	"RIFABUTINE"	"17/12/2010"	"15/09/2011"
"ETHINYLESTRADIOL"	"RIFAMPICINE"	"17/12/2010"	"15/09/2011"
"ETHINYLESTRADIOL"	"RITONAVIR"	"17/12/2010"	"15/09/2011"
